Customer ID,Gender,Age,Number of Dependents,City,Tenure in Months,Avg Monthly Long Distance Charges,Streaming Movies,Streaming Music,Unlimited Data,Payment Method,Monthly Charge,Total Charges,Total Revenue,Customer Status
4937-QPZPO,Male,62,3,Snelling,61,34.54,Yes,Yes,Yes,Bank Withdrawal,99.9,6241.35,8348.29,Stayed
4939-KYYPY,Male,55,0,Coleville,27,33.94,No,No,Yes,Bank Withdrawal,59.45,1611.65,2528.03,Stayed
4940-KHCWD,Female,61,0,Downey,60,,No,No,Yes,Bank Withdrawal,37.7,2288.7,2288.7,Stayed
4942-VZZOM,Male,40,0,Tupman,64,37.46,No,No,Yes,Credit Card,66.15,4392.5,6789.94,Stayed
4945-RVMTE,Female,57,0,Blocksburg,28,38.97,No,No,Yes,Bank Withdrawal,59.55,1646.45,2737.61,Stayed
4946-EDSEW,Female,35,3,Compton,11,29.01,,,,Credit Card,19.25,180.3,499.41,Churned
4947-DSMXK,Male,28,2,Farmersville,34,42.74,Yes,Yes,Yes,Bank Withdrawal,97.7,3410,4863.16,Stayed
4948-WBBKL,Female,80,0,Dunnigan,36,41.57,No,No,Yes,Bank Withdrawal,74.9,2659.45,4155.97,Stayed
4950-BDEUX,Male,47,0,Apple Valley,35,,Yes,Yes,Yes,Bank Withdrawal,49.2,1701.65,1701.65,Stayed
4950-HKQTE,Female,47,0,Morro Bay,22,5.28,,,,Credit Card,26.25,605.9,722.06,Stayed
4951-UKAAQ,Female,30,0,Inglewood,4,48.32,Yes,Yes,No,Bank Withdrawal,88.95,355.2,588.48,Churned
4952-YSOGZ,Female,48,0,San Diego,4,4.14,Yes,Yes,Yes,Bank Withdrawal,85.95,381.3,397.86,Churned
4955-VCWBI,Female,51,2,Markleeville,43,35.2,,,,Credit Card,20,817.95,2331.55,Stayed
4957-SREEC,Male,38,1,Fallbrook,70,31.78,,,,Credit Card,-3,1458.1,3647.26,Stayed
4957-TIALW,Female,26,0,Corona,15,20.11,No,Yes,Yes,Credit Card,65.6,1010,1311.65,Stayed
4957-TREIR,Male,37,0,Stratford,3,38.05,No,No,Yes,Credit Card,64.4,195.65,309.8,Joined
4958-GZWIY,Male,61,0,North Palm Springs,7,5.13,No,No,Yes,Bank Withdrawal,-4,340.25,376.16,Churned
4958-XCBDQ,Male,68,0,Victorville,35,39.69,Yes,No,Yes,Bank Withdrawal,101.4,3496.3,4885.45,Churned
4959-JOSRX,Female,41,0,La Puente,2,30.19,No,No,Yes,Credit Card,44.6,80.55,140.93,Churned
4962-CHQPW,Male,54,3,Greenville,29,2,,,,Mailed Check,19.85,535.05,593.05,Stayed
4967-WPNCF,Male,36,0,Huron,72,,Yes,Yes,Yes,Bank Withdrawal,63.7,4464.8,4464.8,Stayed
4971-PUYQO,Female,48,0,San Diego,27,11.09,Yes,Yes,Yes,Mailed Check,94.55,2724.6,3024.03,Churned
4973-MGTON,Female,33,0,Topaz,71,3.09,Yes,Yes,Yes,Credit Card,84.4,5969.3,6188.69,Stayed
4973-RLZVI,Female,52,0,Hornbrook,30,4.22,No,No,No,Credit Card,74.65,2308.6,2485.2,Stayed
4976-LNFVV,Male,65,0,Daly City,19,,No,No,Yes,Credit Card,34.3,577.15,577.15,Stayed
4979-HPRFL,Male,54,2,Garden Grove,56,37.67,,,,Bank Withdrawal,24.15,1402.25,3482.36,Stayed
4980-URKXC,Male,26,0,Fort Irwin,36,12.61,,,,Bank Withdrawal,20.85,720.05,1174.01,Stayed
4981-FLTMF,Female,35,1,Springville,57,1.54,No,No,Yes,Bank Withdrawal,65.2,3687.85,3775.63,Stayed
4983-CCWMC,Male,43,0,Creston,3,28.97,No,No,No,Credit Card,69.6,207.4,314.31,Joined
4983-CLMLV,Female,30,0,Escondido,52,44.34,Yes,Yes,Yes,Credit Card,102.7,5138.1,7443.78,Stayed
4986-MXSFP,Female,40,0,San Leandro,2,43.27,,,,Mailed Check,20,40.9,127.44,Joined
4987-GQWPO,Male,48,0,Huntington Beach,17,,No,No,Yes,Credit Card,25.1,382.8,382.8,Stayed
4988-IQIGL,Male,80,0,Canoga Park,1,28.49,No,No,Yes,Bank Withdrawal,75.35,75.35,103.84,Churned
4989-LIXVT,Male,66,0,Santa Monica,68,19.67,Yes,No,Yes,Bank Withdrawal,95.9,6503.2,7840.76,Stayed
4990-ALDGW,Male,37,0,Los Angeles,57,38.73,,,,Credit Card,20.75,1118.8,3326.41,Stayed
4992-LTJNE,Male,40,0,Cantua Creek,72,24.24,No,No,Yes,Bank Withdrawal,55.3,3983.6,5728.88,Stayed
4993-JCRGJ,Male,62,0,Holtville,26,37.69,No,No,Yes,Credit Card,84.3,2281.6,3261.54,Stayed
4994-OBRSZ,Male,24,3,Weed,14,36.73,Yes,Yes,Yes,Bank Withdrawal,76.1,1054.8,1569.02,Stayed
4998-IKFSE,Female,27,0,Phelan,30,34.49,Yes,Yes,No,Bank Withdrawal,100.45,3096.9,4211.6,Stayed
4999-IEZLT,Male,45,0,Susanville,66,,No,No,Yes,Credit Card,29.45,1983.15,1983.15,Stayed
5002-GCQFH,Male,30,0,Hercules,49,47.17,No,No,No,Bank Withdrawal,93.85,4733.1,7074.43,Stayed
5003-OKNNK,Female,44,3,Hoopa,15,46.64,,,,Credit Card,20.35,335.95,1035.55,Stayed
5003-XZWWO,Male,32,0,Capistrano Beach,71,15.12,Yes,Yes,Yes,Credit Card,-8,5956.85,7030.37,Stayed
5006-MXVRN,Female,23,0,Keyes,39,29.79,,,,Credit Card,-10,762.45,1924.26,Stayed
5010-IPEAQ,Female,29,2,Escalon,67,,No,No,Yes,Credit Card,54.2,3623.95,3623.95,Stayed
5012-YSPJJ,Male,20,1,Nubieber,31,25.04,No,No,Yes,Credit Card,54.35,1647,2423.24,Stayed
5013-SBUIH,Female,63,0,Stockton,50,27.7,Yes,Yes,Yes,Bank Withdrawal,109.65,5551.15,6936.15,Churned
5014-GSOUQ,Male,59,0,Grass Valley,13,18.73,,,,Credit Card,19.95,243.65,487.14,Stayed
5014-WUQMG,Male,23,2,Hornbrook,47,15.59,Yes,Yes,Yes,Bank Withdrawal,96.1,4391.45,5124.18,Stayed
5016-ETTFF,Male,46,0,Los Angeles,10,,No,No,No,Credit Card,29.5,255.25,295.25,Churned
5016-IBERQ,Male,28,0,Simi Valley,23,18.05,No,No,Yes,Bank Withdrawal,84.25,1968.1,2374.95,Stayed
5016-LIPDW,Male,45,2,Stanford,57,41.56,,,,Credit Card,19.4,1061.6,3430.52,Stayed
5018-GWURO,Female,25,0,Novato,56,42.81,No,No,Yes,Bank Withdrawal,85.6,4902.8,7300.16,Stayed
5018-HEKFO,Female,51,0,Rowland Heights,10,17.01,,,,Credit Card,24.5,270.15,440.25,Stayed
5018-LXQQG,Female,47,2,Torrance,30,16.48,Yes,Yes,Yes,Bank Withdrawal,66.3,1923.5,2417.9,Stayed
5019-GQVCR,Male,74,0,Westlake Village,43,8.81,No,No,Yes,Bank Withdrawal,84.85,3645.6,4024.43,Stayed
5020-ZSTTY,Female,70,0,San Diego,54,12.08,Yes,Yes,Yes,Bank Withdrawal,82.45,4350.1,5002.42,Churned
5022-JNQEQ,Female,39,1,Esparto,9,8.1,No,No,Yes,Bank Withdrawal,75.85,647.5,720.4,Stayed
5022-KVDQT,Male,20,0,Woodland Hills,27,25.51,No,No,No,Bank Withdrawal,81.3,2272.8,3061.64,Stayed
5025-GOOKI,Female,46,0,San Geronimo,20,33.86,,,,Credit Card,18.9,347.65,1024.85,Stayed
5027-QPKTE,Male,39,0,Modesto,7,14.75,No,No,No,Bank Withdrawal,69.35,451.1,564.35,Churned
5027-XWQHA,Male,35,0,Ukiah,6,41.16,No,No,No,Bank Withdrawal,44.75,270.95,527.91,Churned
5027-YOCXN,Male,23,0,Cardiff By The Sea,51,26.73,Yes,Yes,Yes,Credit Card,110.05,5686.4,7029.35,Stayed
5028-GZLDO,Male,21,0,Moraga,2,36.06,No,No,Yes,Credit Card,-2,140.7,212.82,Churned
5028-HTLJB,Male,69,0,New Cuyama,1,19.87,,,,Credit Card,20.05,20.05,39.92,Churned
5032-MIYKT,Female,19,0,Weott,1,38.81,No,Yes,Yes,Credit Card,70.7,70.7,109.51,Joined
5032-USPKF,Female,57,0,Indio,38,25.11,Yes,Yes,Yes,Bank Withdrawal,84.1,3187.65,4141.83,Stayed
5035-BVCXS,Male,20,0,Loyalton,11,13.55,No,No,Yes,Credit Card,75.9,866.4,1015.45,Stayed
5035-PGZXH,Female,49,0,Chico,56,32.43,Yes,Yes,No,Bank Withdrawal,106.8,5914.4,7760.48,Stayed
5038-ETMLM,Female,35,0,Sacramento,72,29,Yes,Yes,Yes,Bank Withdrawal,113.65,8182.75,10270.75,Stayed
5039-LZRQT,Female,52,0,Mountain Center,13,26.57,,,,Mailed Check,20.2,273.25,618.66,Stayed
5043-TRZWM,Female,32,0,Los Angeles,1,7.11,No,No,Yes,Bank Withdrawal,75.55,75.55,82.66,Joined
5044-LRQAQ,Female,19,0,Ladera Ranch,7,41.22,No,No,Yes,Bank Withdrawal,69.2,477.55,766.09,Stayed
5044-XDPYX,Female,59,0,Chico,51,20.47,,,,Mailed Check,25.5,1281.25,2325.22,Stayed
5046-NUHWD,Female,69,0,Hacienda Heights,29,,Yes,No,Yes,Bank Withdrawal,45,1228.65,1228.65,Stayed
5047-LHVLY,Male,68,0,San Diego,1,39.78,No,No,Yes,Mailed Check,-9,50.15,89.93,Churned
5049-GLYVG,Male,56,0,Badger,1,47.26,,,,Credit Card,20.6,20.6,67.86,Churned
5049-MUBWG,Male,24,0,Carmel By The Sea,26,49.61,Yes,Yes,Yes,Bank Withdrawal,75,1908.35,3198.21,Stayed
5052-PNLOS,Male,50,0,Echo Lake,3,13.83,Yes,Yes,Yes,Bank Withdrawal,105.35,323.25,364.74,Churned
5054-IEXZT,Male,41,0,San Diego,1,32.82,No,No,No,Bank Withdrawal,75.35,75.35,118.17,Churned
5055-BRMNE,Female,35,2,Friant,67,40.35,Yes,Yes,Yes,Credit Card,106.7,7009.5,9712.95,Stayed
5055-MGMGF,Female,35,0,Half Moon Bay,65,40.71,Yes,Yes,No,Bank Withdrawal,105.05,6914.95,9621.1,Stayed
5056-FIMPT,Female,47,2,Sacramento,43,10.19,Yes,Yes,No,Credit Card,106,4532.3,5100.47,Stayed
5057-LCOUI,Female,35,0,Nipomo,39,,Yes,Yes,Yes,Bank Withdrawal,50.75,2011.4,2011.4,Churned
5057-RKGLH,Female,22,1,Daggett,9,30.83,,,,Credit Card,20.35,191.1,468.57,Stayed
5060-TQUQN,Male,19,1,Rancho Cucamonga,30,10.24,No,Yes,Yes,Bank Withdrawal,83.55,2570.2,2877.4,Stayed
5061-PBXFW,Female,49,1,San Jose,32,46.66,No,No,Yes,Bank Withdrawal,61.4,1864.65,3357.77,Stayed
5062-CJJKH,Male,63,3,Burbank,25,36.17,No,No,Yes,Credit Card,53.65,1355.45,2259.7,Stayed
5063-IUOKK,Male,56,0,Santa Barbara,13,10.11,,,,Credit Card,19.75,265.75,397.18,Stayed
5066-GFJMM,Female,55,0,Eureka,3,41.36,,,,Credit Card,19.9,45.75,169.83,Joined
5067-DGXLL,Male,35,0,Alleghany,2,15.83,,,,Credit Card,20.25,36.8,68.46,Joined
5067-WJEUN,Male,42,2,Bakersfield,67,10.9,No,No,No,Bank Withdrawal,54.2,3838.2,4578.5,Stayed
5067-XJQFU,Male,77,0,Los Angeles,66,21.79,Yes,No,Yes,Bank Withdrawal,108.45,7076.35,8514.49,Stayed
5071-FBJFS,Female,61,1,Redding,4,44.64,No,No,Yes,Bank Withdrawal,50.3,217.1,395.66,Stayed
5073-RZGBK,Female,50,3,West Sacramento,50,49.18,Yes,Yes,Yes,Bank Withdrawal,80.05,4042.2,6501.2,Stayed
5073-WXOYN,Female,58,0,Belmont,60,,Yes,Yes,Yes,Bank Withdrawal,50.8,3027.4,3027.4,Churned
5074-FBGHB,Male,47,0,Freedom,64,25.95,Yes,Yes,Yes,Credit Card,104.65,6889.8,8550.6,Stayed
5075-JSDKI,Female,64,0,Woodbridge,59,41.23,,,,Bank Withdrawal,24.45,1493.1,3925.67,Stayed
5076-YVXCM,Male,55,0,Tupman,51,45.92,Yes,Yes,No,Bank Withdrawal,83.4,4149.45,6491.61,Stayed
5077-DXTCG,Female,37,0,Challenge,1,26.41,No,No,Yes,Bank Withdrawal,45.3,45.3,71.71,Churned
5081-NWSUP,Female,54,0,San Jose,10,37.45,Yes,Yes,Yes,Credit Card,64.9,685.55,1060.05,Stayed
5084-OOVCJ,Female,25,3,Canyon Dam,17,20.23,No,No,Yes,Credit Card,55.35,920.5,1264.41,Stayed
5087-SUURX,Female,46,0,Yorba Linda,18,,No,No,Yes,Bank Withdrawal,39.05,669.85,669.85,Churned
5088-QZLRL,Male,50,0,Corona,1,1.47,,,,Bank Withdrawal,20.65,20.65,22.12,Joined
5089-IFSDP,Female,39,0,Huntington Beach,58,27.99,Yes,Yes,Yes,Bank Withdrawal,109.45,6144.55,7767.97,Churned
5090-EMGTC,Female,32,0,Beverly Hills,59,45.75,Yes,Yes,Yes,Credit Card,100.05,6034.85,8734.1,Stayed
5091-HFAZW,Female,36,0,Santa Fe Springs,2,46.78,No,No,No,Bank Withdrawal,91.15,168.5,272.06,Joined
5092-STPKP,Female,45,0,Platina,24,30.18,No,No,Yes,Credit Card,56.35,1381.2,2105.52,Stayed
5093-FEGLU,Female,21,0,San Francisco,47,45.9,,,,Bank Withdrawal,19.65,921.55,3078.85,Stayed
5095-AESKG,Female,33,0,Sausalito,3,31.61,Yes,Yes,No,Credit Card,91.5,242.95,347.78,Churned
5095-ETBRJ,Female,28,0,Lakeport,55,2.36,No,No,Yes,Credit Card,56.8,3112.05,3241.85,Stayed
5099-BAILX,Male,77,0,Santa Barbara,43,14.52,Yes,No,Yes,Bank Withdrawal,110.75,4687.9,5312.26,Churned
5103-MHMHY,Female,49,1,Los Osos,1,46.17,No,No,Yes,Mailed Check,45.95,45.95,92.12,Churned
5108-ADXWO,Male,30,0,San Francisco,11,38.88,No,No,Yes,Bank Withdrawal,73.5,791.75,1219.43,Churned
5110-CHOPY,Female,61,0,Carlsbad,60,,Yes,Yes,Yes,Bank Withdrawal,53.6,3237.05,3237.05,Stayed
5115-GZDEL,Male,20,3,Chula Vista,72,,Yes,Yes,Yes,Credit Card,67.2,4671.7,4671.7,Stayed
5115-SQAAU,Female,55,1,Long Beach,69,20.98,,,,Bank Withdrawal,25.6,1673.4,3092.93,Stayed
5117-IFGPS,Male,73,0,Tahoe City,29,36.75,Yes,Yes,Yes,Bank Withdrawal,84.3,2357.75,3423.5,Stayed
5117-ZSMHQ,Female,22,1,Pioneer,71,37.57,Yes,Yes,No,Bank Withdrawal,89.9,6342.7,9160.17,Stayed
5118-MUEYH,Female,22,0,Grand Terrace,48,39.25,Yes,Yes,Yes,Credit Card,105.1,5083.55,6967.55,Stayed
5119-KEPFY,Male,50,0,San Jose,36,5.99,Yes,Yes,Yes,Bank Withdrawal,95,3440.25,3655.89,Stayed
5119-NZPTV,Male,70,0,Sacramento,2,34.99,No,No,Yes,Bank Withdrawal,70.1,141.65,211.63,Joined
5120-ZBLAI,Female,40,0,King City,50,9.47,Yes,Yes,Yes,Bank Withdrawal,75.7,3876.2,4349.7,Stayed
5122-CYFXA,Female,53,0,Beverly Hills,3,38.99,Yes,Yes,Yes,Bank Withdrawal,75.3,244.1,361.07,Joined
5124-EOGYE,Male,59,0,Crestline,31,34.57,,,,Credit Card,20.45,638.55,1710.22,Stayed
5125-CNDSP,Male,48,0,Big Creek,63,,No,No,Yes,Bank Withdrawal,40.6,2588.95,2588.95,Stayed
5126-RCXYW,Male,41,1,Alhambra,54,,Yes,Yes,No,Credit Card,46,2424.05,2514.05,Stayed
5127-BZENZ,Female,62,0,Mcarthur,56,39.72,No,No,Yes,Bank Withdrawal,65.2,3512.15,5736.47,Stayed
5129-HHMZC,Female,64,0,Van Nuys,43,21.08,Yes,Yes,Yes,Credit Card,86.45,3574.5,4480.94,Stayed
5129-JLPIS,Male,27,0,Los Angeles,25,10.4,Yes,Yes,Yes,Bank Withdrawal,105.5,2686.05,2946.05,Stayed
5130-IEKQT,Male,73,0,San Francisco,25,46.34,Yes,No,Yes,Credit Card,105.95,2655.25,3813.75,Churned
5130-YPIRV,Female,22,0,San Diego,62,6.41,No,No,Yes,Credit Card,72,4284.2,4681.62,Stayed
5131-PONJI,Male,62,3,Upper Lake,49,11.74,No,No,Yes,Credit Card,90.4,4494.65,5069.91,Stayed
5133-POWUA,Male,34,0,Somerset,1,13.62,No,No,Yes,Credit Card,45.8,45.8,59.42,Joined
5133-VRSAB,Male,47,0,Olema,8,,No,No,No,Credit Card,29.35,216.45,226.45,Stayed
5134-IKDAY,Female,34,0,Twain,1,11.08,No,No,Yes,Bank Withdrawal,69.8,69.8,80.88,Churned
5135-GRQJV,Male,75,0,Cantua Creek,72,5.6,Yes,Yes,Yes,Mailed Check,114.5,8331.95,8735.15,Stayed
5135-RDDQL,Female,37,1,Corning,63,25.32,No,No,Yes,Bank Withdrawal,50.65,3221.25,4779.37,Stayed
5136-GFPMB,Male,44,0,Spring Valley,54,35.32,Yes,Yes,Yes,Credit Card,89.4,4869.5,6776.78,Stayed
5136-KCKGI,Female,22,0,Templeton,33,41.61,Yes,Yes,Yes,Mailed Check,103.7,3467,4840.13,Churned
5136-RGMZO,Male,39,0,Gardena,31,6.4,No,No,Yes,Bank Withdrawal,71.05,2168.15,2366.55,Stayed
5138-WVKYJ,Male,51,0,San Diego,10,27.57,Yes,Yes,Yes,Bank Withdrawal,98.55,1008.55,1284.25,Churned
5140-FOMCQ,Female,52,0,Oakland,59,40.47,Yes,Yes,Yes,Credit Card,109.15,6557.75,8945.48,Stayed
5141-ZUVBH,Female,46,1,Boron,9,42.1,Yes,Yes,Yes,Bank Withdrawal,93,870.25,1249.15,Stayed
5143-EGQFK,Female,76,0,San Diego,10,,No,No,No,Bank Withdrawal,29.65,291.4,401.4,Churned
5143-WMWOG,Male,62,0,Stratford,1,17.61,,,,Bank Withdrawal,19.95,19.95,37.56,Churned
5144-PQCDZ,Male,55,0,Fairfield,4,34.86,,,,Credit Card,19.95,59.25,198.69,Stayed
5144-TVGLP,Male,68,0,Los Angeles,38,46.96,Yes,No,Yes,Bank Withdrawal,94.75,3653,5391.66,Stayed
5146-CBVOE,Female,44,0,San Francisco,16,38.02,No,No,Yes,Bank Withdrawal,75.1,1212.85,1821.17,Stayed
5146-YYFRZ,Male,32,0,Hacienda Heights,67,15.32,,,,Bank Withdrawal,19.95,1311.75,2338.19,Stayed
5148-HKFIR,Female,49,0,Piru,20,15.87,,,,Credit Card,19.7,406.95,724.35,Stayed
5148-ORICT,Female,23,0,Olivehurst,64,18.03,Yes,Yes,Yes,Mailed Check,74.35,4759.55,5913.47,Stayed
5149-CUZUJ,Male,35,0,Helendale,28,27.34,No,No,Yes,Bank Withdrawal,92.9,2768.35,3533.87,Stayed
5149-QYTTU,Female,35,1,Long Beach,71,34.53,No,No,No,Credit Card,95.15,6770.85,9222.48,Stayed
5149-TGWDZ,Female,48,0,San Francisco,21,36.31,Yes,Yes,Yes,Credit Card,104.55,2239.4,3001.91,Stayed
5150-ITWWB,Male,65,0,Hamilton City,3,37.78,Yes,Yes,Yes,Bank Withdrawal,94.85,335.75,449.09,Joined
5150-LJNSR,Male,27,3,Tustin,31,36.49,No,No,Yes,Bank Withdrawal,98.05,3082.1,4213.29,Stayed
5151-HQRDG,Male,57,0,Placerville,37,27.41,No,No,Yes,Mailed Check,55.05,2030.75,3044.92,Stayed
5153-LXKDT,Male,51,3,Danville,68,18.47,Yes,Yes,Yes,Bank Withdrawal,110.2,7467.5,8723.46,Stayed
5153-RTHKF,Female,26,0,Palm Springs,34,23.54,No,No,No,Bank Withdrawal,85.35,2896.6,3696.96,Stayed
5154-VEKBL,Female,30,0,Bodfish,9,,Yes,Yes,Yes,Mailed Check,58.5,539.85,539.85,Churned
5155-AZQPB,Female,33,1,San Diego,28,41.41,No,No,Yes,Credit Card,49.9,1410.25,2569.73,Stayed
5156-UMKOW,Female,44,3,San Simeon,3,,No,No,Yes,Mailed Check,29.65,90.05,90.05,Joined
5158-RIVOP,Female,32,1,Fields Landing,11,2.52,,,,Credit Card,20.9,202.3,230.02,Stayed
5159-YFPKQ,Female,37,0,Moreno Valley,2,24.31,No,No,Yes,Bank Withdrawal,75.8,160.75,209.37,Churned
5160-UXJED,Male,27,0,San Diego,17,13.02,No,No,Yes,Credit Card,44.6,681.4,902.74,Stayed
5161-UBZXI,Male,38,2,Alamo,69,42.9,Yes,Yes,Yes,Credit Card,106.35,7261.75,10221.85,Stayed
5161-XEUVX,Male,23,0,Lynwood,37,13.13,No,No,Yes,Credit Card,94.3,3460.95,3946.76,Stayed
5167-GBFRE,Male,73,0,Oakland,4,,No,No,Yes,Bank Withdrawal,25.2,102.5,102.5,Churned
5167-ZFFMM,Male,64,0,San Diego,1,8.56,Yes,Yes,Yes,Credit Card,90.85,90.85,99.41,Churned
5168-MQQCA,Female,50,0,Yucaipa,72,38.44,Yes,Yes,Yes,Bank Withdrawal,108.5,8003.8,10771.48,Stayed
5168-MSWXT,Male,26,3,Essex,8,22.14,Yes,Yes,Yes,Bank Withdrawal,94.75,759.55,936.67,Stayed
5170-PTRKA,Female,19,0,Atherton,49,,No,No,Yes,Credit Card,35.8,1782,1782,Stayed
5171-EPLKN,Male,27,0,Rancho Cucamonga,27,47.65,,,,Credit Card,19.85,470,1756.55,Stayed
5172-MIGPM,Male,22,0,Orange,4,13.31,Yes,Yes,Yes,Credit Card,65.55,237.2,290.44,Stayed
5172-RKOCB,Male,28,0,Piercy,72,21.26,Yes,Yes,Yes,Credit Card,108.95,7875,9405.72,Stayed
5173-WXOQV,Male,38,0,Dos Palos,2,4.41,Yes,Yes,No,Credit Card,64.2,143.65,182.47,Joined
5173-ZXXXL,Male,47,0,Orange,2,31.45,,,,Credit Card,19.95,47.7,110.6,Joined
5174-ITUMV,Male,37,2,San Jacinto,67,38.98,Yes,Yes,Yes,Bank Withdrawal,105.4,6989.45,9601.11,Stayed
5174-RNGBH,Female,27,0,Live Oak,9,24.81,No,No,No,Mailed Check,66.25,620.55,853.84,Churned
5175-AOBHI,Female,48,0,Hamilton City,4,15.07,No,No,Yes,Mailed Check,46,193.6,253.88,Churned
5175-WLYXL,Male,56,0,Fallbrook,22,30.35,No,No,No,Credit Card,78.85,1600.25,2317.95,Stayed
5176-LDKUH,Female,64,0,San Francisco,48,41.26,No,No,Yes,Bank Withdrawal,75.15,3772.65,5753.13,Stayed
5176-LMJXE,Female,34,0,San Diego,47,44.69,,,,Credit Card,20.55,945.7,3046.13,Stayed
5176-OLSKT,Female,49,0,Sloughhouse,66,44.4,No,No,No,Bank Withdrawal,66.9,4370.25,7370.65,Stayed
5177-RVZNU,Female,28,3,Redding,37,10.23,,,,Bank Withdrawal,20.3,755.4,1133.91,Stayed
5178-LMXOP,Male,71,0,Gardena,1,4.89,Yes,No,Yes,Bank Withdrawal,95.1,95.1,99.99,Churned
5180-UCIIQ,Male,80,2,Lucerne,22,,Yes,No,Yes,Mailed Check,40.05,880.2,880.2,Churned
5181-OABFK,Female,59,3,Rescue,56,18.99,No,No,Yes,Credit Card,61.3,3346.8,4410.24,Stayed
5183-KLYEM,Female,30,0,El Cerrito,72,35.24,Yes,Yes,Yes,Credit Card,112.75,8192.6,10729.88,Stayed
5183-SNMJQ,Male,32,0,Frazier Park,10,45.69,Yes,Yes,Yes,Credit Card,95.1,865.1,1278.75,Stayed
5186-EJEGL,Male,24,0,Escondido,9,34.43,No,Yes,Yes,Credit Card,69.5,653.25,963.12,Stayed
5186-PEIZU,Female,31,0,San Francisco,35,37.81,,,,Bank Withdrawal,19.25,617.65,1941,Stayed
5186-SAMNZ,Male,75,0,Marina,1,41.2,No,No,No,Bank Withdrawal,69.5,69.5,190.7,Churned
5188-HGMLP,Male,73,0,Middletown,54,35.16,No,No,Yes,Bank Withdrawal,74,3919.15,5817.79,Stayed
5192-EBGOV,Female,68,0,Brea,1,45.81,No,No,Yes,Bank Withdrawal,85.7,85.7,131.51,Churned
5193-QLVZB,Male,52,0,Bieber,63,48.75,Yes,Yes,Yes,Bank Withdrawal,104.75,6536.5,9607.75,Stayed
5195-KPUNQ,Female,72,0,Lakehead,53,34.58,Yes,Yes,Yes,Credit Card,96.75,5206.55,7039.29,Stayed
5196-SGOAK,Female,39,0,Caliente,1,9.05,No,No,Yes,Bank Withdrawal,75.7,75.7,84.75,Churned
5196-WPYOW,Male,43,2,Paso Robles,67,6.53,No,No,Yes,Credit Card,60.05,3994.05,4431.56,Stayed
5197-LQXXH,Female,56,0,Taylorsville,71,13.41,Yes,Yes,Yes,Credit Card,83.3,5894.5,6809.17,Stayed
5197-PYEPU,Female,21,3,Edwards,42,6.37,No,No,No,Credit Card,94.45,3923.8,4331.34,Stayed
5197-YPYBZ,Female,39,2,Laguna Niguel,12,39.59,,,,Credit Card,25.25,274.7,749.78,Stayed
5198-EFNBM,Male,66,0,Kingsburg,57,46.62,No,No,Yes,Bank Withdrawal,90.65,5199.8,7857.14,Stayed
5198-HQAEN,Male,50,3,Fremont,35,1.53,No,No,Yes,Bank Withdrawal,89.7,3165.6,3219.15,Stayed
5199-FPUSP,Male,64,2,Esparto,33,,No,No,Yes,Credit Card,34.05,1113.95,1113.95,Stayed
5201-CBWYG,Male,60,1,Salton City,62,16.48,,,,Bank Withdrawal,24.8,1476.25,2498.01,Stayed
5201-FRKKS,Male,53,0,Winnetka,25,17.3,No,No,Yes,Bank Withdrawal,74.3,1952.25,2344.21,Stayed
5201-USSQZ,Female,56,0,Monte Rio,26,42.26,Yes,Yes,Yes,Credit Card,85.9,2196.45,3295.21,Stayed
5202-IVJNU,Female,56,2,Crockett,39,,No,No,No,Credit Card,30.1,1131.3,1281.3,Churned
5203-XEHAX,Female,55,0,Macdoel,34,45.56,Yes,Yes,Yes,Bank Withdrawal,64.35,2053.05,3555.7,Stayed
5204-HMGYF,Female,32,2,La Crescenta,49,33.07,Yes,Yes,Yes,Credit Card,87.2,4345,5965.43,Stayed
5204-QZXPU,Male,50,0,Glendale,19,,No,No,Yes,Bank Withdrawal,39.65,733.35,733.35,Churned
5206-HPJKM,Male,64,0,Valencia,17,33.68,No,No,Yes,Credit Card,55.5,934.15,1506.71,Stayed
5206-XZZQI,Male,56,0,Orange,53,49.21,No,No,No,Credit Card,80.6,4348.1,7006.78,Stayed
5207-PLSTK,Male,32,2,La Habra,1,26.26,No,No,Yes,Credit Card,48.75,48.75,75.01,Joined
5208-FVQKB,Male,41,0,Lakeshore,70,24.93,Yes,Yes,Yes,Credit Card,67.95,4664.15,6409.25,Stayed
5208-HFSBT,Female,47,0,Challenge,2,42.55,No,No,Yes,Credit Card,55.05,102.75,187.85,Churned
5213-TWWJU,Male,26,0,Richmond,28,45.24,Yes,Yes,Yes,Bank Withdrawal,91,2626.15,3892.87,Stayed
5214-CHIWJ,Male,44,0,Fresno,27,21.66,,,,Credit Card,20.3,595.05,1179.87,Stayed
5214-NLTIT,Male,22,1,Five Points,72,23.7,Yes,Yes,No,Credit Card,90.8,6511.8,8278.2,Stayed
5215-LNLDJ,Female,20,2,San Juan Bautista,7,,No,Yes,Yes,Bank Withdrawal,-7,149.05,149.05,Stayed
5216-WASFJ,Female,68,0,Challenge,31,5.3,Yes,Yes,Yes,Bank Withdrawal,84.85,2633.4,2797.7,Stayed
5219-YIPTK,Female,46,0,Trinidad,33,11.32,Yes,Yes,Yes,Bank Withdrawal,104.4,3409.6,3783.16,Churned
5220-AGAAX,Male,60,1,Mendocino,68,2.71,,,,Bank Withdrawal,24,1664.3,1848.58,Stayed
